https://lnkd.in/ejyAupD7	https://customers.xebia.com/automated-labels-for-better-broadcasting-insights
https://lnkd.in/ek2MeTjV	https://www.economist.com/science-and-technology/2025/01/01/new-firefighting-tech-is-being-trialled-in-sardinias-ancient-forests
https://lnkd.in/ek9_pFKF	https://xebia.com/blog/rag-on-gcp/
https://lnkd.in/ekK_Zaw3	https://xebia.com/blog/llm-mlops-and-making-your-data-ai-ready-our-xebia-data-q2-initiatives/
https://lnkd.in/ekNEyiGE	https://www.meetup.com/eindhoven-data-community/events/298592514/
https://lnkd.in/eksbCnts	http://localhost:1313/
https://lnkd.in/ekxJE-h4	https://www.anthropic.com/news/skills
https://lnkd.in/em-SWfdZ	https://customers.xebia.com/dutch-banks-assemble-to-fight-financial-crime
https://lnkd.in/em7Mw_jr	https://www.apple.com/accessibility/the-lost-voice/
https://lnkd.in/eNDxvGSp	https://xebia.com/blog/what-happens-when-you-mess-up-data-modeling/
https://lnkd.in/eNpbQuir	https://www.bloomberg.com/news/articles/2024-05-15/microsoft-s-ai-investment-imperils-climate-goal-as-emissions-jump-30
https://lnkd.in/eNuNwb3M	https://xebia.com/blog/through-the-looking-glass-exploring-the-wonderland-of-testing-ai-systems/
https://lnkd.in/eP33ntqW	https://xebia.com/blog/introducing-pydargs/
https://lnkd.in/eP4kkxry	https://www.linkedin.com/login
https://lnkd.in/eqDbSjRS	https://customers.xebia.com/rainforest-alliance-data-transformation
https://lnkd.in/erECuGeC	https://www.linkedin.com/posts/cor-zuurmond_databricks-user-group-z%C3%BCrich-activity-7160572849055744000-2Iqi
https://lnkd.in/eRStk_gr	https://www.cio.com/article/3850777/7-types-of-tech-debt-that-could-cripple-your-business.html
https://lnkd.in/erUMQsRm	https://xebia.ai/dss-2025-gl
https://lnkd.in/esd4EbAD	https://xebia.com/blog/7-things-that-always-surprise-people-in-our-intro-to-ai-course/
https://lnkd.in/esktpEQ9	https://xebia.ai/gl-powerbi-tennyson
https://lnkd.in/esXQFu62	https://xebia.ai/learning-week
https://lnkd.in/eSXzJqdg	https://lcamtuf.substack.com/p/gemini-how-did-we-end-up-here
https://lnkd.in/et2G98ku	https://xebia.com/blog/how-we-integrated-chatgpt-into-our-slack-enhancing-privacy-flexibility-and-collaboration/
https://lnkd.in/eUnRB9gu	https://pages.xebia.com/artificial-intelligence/data-ai-monitor-report-2025-2026
https://lnkd.in/eV-CA9Sk	http://willmcgugan.github.io/toad-released/
https://lnkd.in/evDg2htn	https://huggingface.co/deepseek-ai/DeepSeek-V3.2-Speciale
https://lnkd.in/evhezSez	https://developers.googleblog.com/en/google-url-shortener-links-will-no-longer-be-available/
https://lnkd.in/eW3DjWkg	https://xebia.com/digital-transformation/data-and-ai/digital-transformation-data-and-ai-q1-24-summary/
https://lnkd.in/eWiv-yKE	https://www.dbreunig.com/2025/06/10/let-the-model-write-the-prompt.html
https://lnkd.in/ewrNqdC9	https://x.com/alexocheema/status/1899735281781411907?s=42
https://lnkd.in/eWs-E9A8	https://techsummit.tech/europe/
https://lnkd.in/eXaA-nGB	https://customers.xebia.com/kramp-takes-self-service-to-the-next-level-with-data-mesh
https://lnkd.in/eXXHcmH3	https://theconversation.com/the-data-on-extreme-human-ageing-is-rotten-from-the-inside-out-ig-nobel-winner-saul-justin-newman-239023
https://lnkd.in/ey2A3Zrs	https://www.linkedin.com/posts/giovanni-lanzani-19561824_i-often-talk-with-clients-about-how-knowledge-activity-7181997875189403648-TRWE
https://lnkd.in/eYb-Nwvm	https://filiph.github.io/unsure/
https://lnkd.in/eYDQ5gFT	https://www.wsj.com/finance/banks-sell-5-5-billion-of-x-loans-after-investor-interest-surges-4b84f89c?st=RLZrtU&amp;reflink=desktopwebshare_permalink
https://lnkd.in/eYg2NvdN	https://xebia.com/blog/automate-the-boring-parts-of-parenthood-with-llms/
https://lnkd.in/eYmxsZ-C	https://xebia.ai/agentic-ai-training
https://lnkd.in/eYQZSHtS	https://www.theguardian.com/world/2025/dec/10/italy-cuisine-first-unesco-heritage-recognition
https://lnkd.in/eYSF5kmr	https://customers.xebia.com/vodafoneziggo-upskills-data-savvy-employees-to-become-data-engineers
https://lnkd.in/eZ56Xp-V	https://xebia.ai/data-ai-leadership-zurich
https://lnkd.in/eZazq2hA	https://news.ycombinator.com/item?id=43683012
https://lnkd.in/ezHMGWT8	https://xebia.com/blog/motherduck-serverless-analytics-without-overhead/
https://lnkd.in/g4xM2yTT	https://astral.sh/blog/uv-unified-python-packaging
https://lnkd.in/gAgHX2pR	https://www.404media.co/samsung-requires-independent-repair-shops-to-share-customer-data-snitch-on-people-who-use-aftermarket-parts-leaked-contract-shows/
https://lnkd.in/gCh42uFv	https://xebia.ai/future-of-travel
https://lnkd.in/gcp4gyMX	https://xebia.com/academy/en/training/dbt-learn/
https://lnkd.in/ghe865R5	https://events.xebia.com/artificial-intelligence/build-data-ai-literacy-2026-people-skills-tools
https://lnkd.in/ghV6tZTb	https://articles.xebia.com/deepseeks-v3-r1-ai-smarter-cheaper-secure
https://lnkd.in/gUfVy_st	https://allenai.org/blog/olmo2-32B
